iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
129,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.8,-0.8912,-1.0,0.0884,-,-,-,-,1031.8,-,-,-,-,-
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
131,10.0,0.0,0.0,0.0,0.0,0.0,0.0,939.39,-0.8904,-1.0,0.0962,-,-,-,-,-,-,-,-,939.39,-
132,20.0,0.0,0.0,0.0,0.0,0.0,0.0,640.13,-0.773,-1.0,0.1354,-,-,-,-,638.62,-,-,-,641.64,-
133,10.0,0.0,0.0,10.0,10.0,10.0,10.0,14.67,-0.8128,-1.0,0.8721,-,-,-,-,-,-,14.67,-,-,-
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
135,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-1.2,-5.0,1.0,-,-,-,-,-,-,0.0,-,-,-
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
137,30.0,0.0,0.0,0.0,0.0,0.0,0.0,663.9,-0.6579,-1.0,0.1959,-,-,-,-,850.2,410.56,-,-,-,730.94
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
139,20.0,0.0,0.0,0.0,0.0,0.0,0.0,96.05,-0.698,-1.0,0.5107,-,-,-,-,95.8,-,-,-,96.3,-
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
143,30.0,0.0,0.0,0.0,0.0,0.0,0.0,568.09,-0.6448,-1.0,0.3143,-,-,-,-,740.08,-,218.17,-,746.03,-
144,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.02,-0.8658,-1.0,0.3424,-,-,192.02,-,-,-,-,-,-,-
145,20.0,0.0,0.0,0.0,0.0,0.0,0.0,824.36,-0.7784,-1.0,0.1085,-,-,-,-,821.92,-,-,-,826.81,-
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
151,20.0,0.0,0.0,0.0,0.0,0.0,0.0,144.06,-0.7042,-1.0,0.6608,-,-,51.34,-,-,236.79,-,-,-,-
152,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-0.8339,-1.0,0.6608,-,-,51.34,-,-,-,-,-,-,-
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
155,20.0,0.0,0.0,0.0,0.0,0.0,0.0,186.46,-0.7102,-1.0,0.6608,-,-,51.34,-,-,321.57,-,-,-,-
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
157,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.8,-1.0,1.0,-,-,-,-,-,-,0.0,-,-,-
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
